id,type,version,time,content-type,payload,clock,subject
"8194a709-65ea-45b7-9da5-a274bf17719c","board.tag.added","5","2024-10-10 12:42:59.991000 +00:00","application/json","[{""tag"": {""color"": ""#00ff00"", ""name"": ""fragil""}}]","209","Board/6fb6ca8b-e960-43af-a7f3-ae3eb2d26766"
"819a75f7-0a3a-4248-b0fe-c109a8d45c8b","board.lane.added","6","2024-11-26 09:00:24.291000 +00:00","application/json","[{""column"": 0, ""lane"": {""id"": ""ac69a35d-4365-47df-b842-d5bc0c34c710"", ""name"": ""ac69a35d"", ""shipmentState"": ""prepare"", ""shipments"": [], ""type"": ""Lane""}}]","77798","Board/bc63383e-6dcd-4e4d-add3-d4595d71fb4e"
"81a5f2bd-2e7b-44f4-9124-54d2dab4bb27","board.tag.added","4","2024-11-28 20:14:36.664000 +00:00","application/json","[{""tag"": {""color"": ""#ffe100"", ""name"": ""sperrig""}}]","78072","Board/03ea07f0-7783-431b-a0bf-fd2f8a6dbf56"
"81a65ad5-5835-4f4e-adb2-e62dffeaa28a","board.shipmentState.added","1","2024-11-28 20:11:18.338000 +00:00","application/json","[{""shipmentState"": ""prepare""}]","77927","Board/ca8fdeb4-2e6c-4971-92fc-4a13d4d16904"
"81ba1724-0a20-4206-9c2f-8467bc37843e","shipment.created","0","2024-10-16 17:56:50.893000 +00:00","application/json","{""events"": [], ""id"": ""dbb70df5-bda4-43e2-a00e-cf6985b0abaa"", ""parcels"": [], ""stops"": {}, ""tags"": [], ""timeWindow"": {""from"": ""2024-10-16T17:56:50.892392869Z"", ""to"": ""2024-10-16T17:56:50.892392869Z""}, ""type"": ""Shipment""}","887","Shipment/dbb70df5-bda4-43e2-a00e-cf6985b0abaa"
"81f061e0-199b-4d9c-b5a6-ff304af29005","board.created","0","2024-10-16 19:54:37.966000 +00:00","application/json","{""date"": ""2024-10-16"", ""id"": ""204c755d-967b-4de7-a93f-b582ae4a06cc"", ""lanes"": [], ""name"": ""204c755d"", ""shipmentStates"": [], ""tags"": [], ""type"": ""Board"", ""version"": 0}","1043","Board/204c755d-967b-4de7-a93f-b582ae4a06cc"
"81fc892d-a44b-488d-a683-f5b8e72d9913","board.created","0","2024-10-16 19:55:16.850000 +00:00","application/json","{""date"": ""2024-10-16"", ""id"": ""bc848914-1062-45cc-a4d9-1f7813edc556"", ""lanes"": [], ""name"": ""bc848914"", ""shipmentStates"": [], ""tags"": [], ""type"": ""Board"", ""version"": 0}","1057","Board/bc848914-1062-45cc-a4d9-1f7813edc556"
"82053745-29af-42ad-bc36-9dff63a864ce","board.created","0","2024-11-26 09:01:34.808000 +00:00","application/json","{""date"": ""2024-11-26"", ""events"": [], ""id"": ""53f2b9b7-46ff-4ccd-8ad4-5504e4cdc6a7"", ""lanes"": [], ""name"": ""53f2b9b7"", ""shipmentStates"": [], ""tags"": [], ""type"": ""Board"", ""version"": 0}","77831","Board/53f2b9b7-46ff-4ccd-8ad4-5504e4cdc6a7"
"821144df-9d5f-4994-b2aa-b1c062c70056","board.created","0","2024-10-16 20:57:07.176000 +00:00","application/json","{""date"": ""2024-10-16"", ""id"": ""4ee310fe-1888-49e7-9d21-91c4e81fdf8d"", ""lanes"": [], ""name"": ""4ee310fe"", ""shipmentStates"": [], ""tags"": [], ""type"": ""Board"", ""version"": 0}","76567","Board/4ee310fe-1888-49e7-9d21-91c4e81fdf8d"
"82140171-1491-41a8-a315-8885a824b15c","shipment.state.set","1","2024-10-16 17:44:26.492000 +00:00","application/json","[""prepare""]","730","Shipment/b8eed4b0-565b-4186-b9c2-93a3712326b7"
"82224667-11a1-4121-99d3-2acff9e56bc4","board.shipmentState.added","1","2024-11-03 13:42:08.446000 +00:00","application/json","[{""shipmentState"": ""prepare""}]","77032","Board/90e15fd4-e8a2-45a1-af6f-98c39c233119"
"825d61ab-5f0b-455a-b601-4e903faa20ae","board.shipmentState.added","2","2024-11-28 20:15:27.348000 +00:00","application/json","[{""shipmentState"": ""progress""}]","78096","Board/9a2e1c93-594c-4d8a-a68f-27c1b947d270"
"827bf902-34f2-48b7-9751-51cad57cce59","board.shipment.added","15","2024-10-25 12:56:25.049000 +00:00","application/json","[{""laneId"": ""232a705c-5ce3-49b6-8641-5e100e585542"", ""shipment"": {""events"": [{""data"": [""prepare""], ""datacontenttype"": ""application/json"", ""entityversion"": 1, ""id"": ""a0f701c6-caf0-4baa-8291-22c3b83148ad"", ""source"": ""https://raccoon.hirschengraben.io"", ""specversion"": ""1.0"", ""subject"": ""Shipment/e105cbff-b5ce-46a9-a96a-cc17a342cfc0"", ""time"": ""2024-10-25T12:56:25.048Z"", ""timestamp"": 0, ""type"": ""shipment.state.set""}], ""id"": ""e105cbff-b5ce-46a9-a96a-cc17a342cfc0"", ""parcels"": [{""dimensions"": {""depth"": 0.591, ""height"": 0.858, ""width"": 0.625}, ""id"": ""92dfb167-02bd-4a5a-932b-d1fbd7dc6b8f"", ""name"": ""big blue box"", ""type"": ""Parcel"", ""weight"": 32}], ""state"": ""prepare"", ""stops"": {""from"": {""contact"": {""id"": ""6bfe076d-c93a-47be-824c-60632726b993"", ""name"": ""Therese Hodel"", ""type"": ""Contact""}, ""id"": ""0a727c5f-1216-4b91-93b7-bec51c14de88"", ""type"": ""Stop""}, ""to"": {""contact"": {""id"": ""9a476e79-b64c-441e-98e6-b347b12c066d"", ""name"": ""Andrea Mettler"", ""type"": ""Contact""}, ""id"": ""892ab75f-7fe2-4d93-b8c6-81682faf210e"", ""type"": ""Stop""}}, ""tags"": [{""color"": ""#00ff00"", ""name"": ""fragil""}], ""timeWindow"": {""from"": ""2024-10-25T13:06:24.925Z"", ""to"": ""2024-10-25T14:12:24.926Z""}, ""type"": ""Shipment"", ""version"": 1}}]","76717","Board/fbfa98d6-5ea5-4fdb-a41f-e3b5d1defb30"
"82983667-e753-4291-99b0-c339d1653081","board.shipmentState.added","2","2024-10-10 12:57:05.324000 +00:00","application/json","[{""shipmentState"": ""progress""}]","436","Board/e7c3a695-cada-47f1-8852-e1e059e3b9c8"
"829989a2-fb6d-4cf9-908a-7fef8e630bfa","board.shipmentState.added","2","2024-10-10 13:00:46.452000 +00:00","application/json","[{""shipmentState"": ""progress""}]","533","Board/bcc174c0-2290-4e0e-b39a-1adef9fb0e6c"
"829c86d2-ea8d-4aa4-8a2d-00fc053182e9","board.tag.added","5","2024-10-10 10:40:32.600000 +00:00","application/json","[{""tag"": {""color"": ""#00ff00"", ""name"": ""fragil""}}]","118","Board/85fab456-a86d-40ad-9385-82c41f3f1ad2"
"82a99a1d-0ead-4350-8488-6fb4bd9fadd6","shipment.timeWindow.set","45","2024-10-26 15:25:26.510000 +00:00","application/json","[{""from"": ""2024-10-26T15:24:17.362257281Z"", ""to"": ""2024-10-26T15:24:17.362257281Z""}]","76855","Shipment/c1bd5175-6f3d-432a-8fe8-a01581c3a036"
"82c38da7-e317-4082-b91f-05ffac48bf98","board.created","0","2024-10-10 12:56:04.851000 +00:00","application/json","{""date"": ""2024-10-10"", ""id"": ""4f901e16-8792-4e07-bdca-4887ba87fe17"", ""lanes"": [], ""name"": ""4f901e16"", ""shipmentStates"": [], ""tags"": [], ""type"": ""Board"", ""version"": 0}","412","Board/4f901e16-8792-4e07-bdca-4887ba87fe17"
"82e130ec-f5b9-40fd-920a-f967535c8ca6","shipment.state.set","1","2024-11-17 09:26:55.779000 +00:00","application/json","[""prepare""]","77348","Shipment/c39c27d4-e952-423c-ab0a-8b4b816f73f7"
"8302892d-19d0-459f-b7cf-7a77845cea15","shipment.order.set","2","2024-10-10 12:55:37.512000 +00:00","application/json","[{""customer"": {""name"": ""Jane Doe""}, ""id"": ""565f5e8a-80b7-49cf-b603-f18043427d82"", ""jobs"": [], ""shipments"": [], ""type"": ""Order""}]","410","Shipment/ba904cbd-9903-4ee4-8426-cc1b2c065c12"
"83067312-3261-4847-a13f-3379d0cb775f","board.tag.added","5","2024-11-03 13:41:42.240000 +00:00","application/json","[{""tag"": {""color"": ""#00ff00"", ""name"": ""fragil""}}]","77036","Board/0c725e5e-1157-4e64-aeaa-d0735144fdee"
"8332090f-3533-42c7-8fc2-7bd985684676","board.shipmentState.added","3","2024-10-10 12:38:42.757000 +00:00","application/json","[{""shipmentState"": ""done""}]","168","Board/838ea904-dfd5-4349-8e7f-63f5a3673890"
"83321d04-6406-40e6-a401-1a20c1ebd580","board.tag.added","5","2024-10-16 17:54:21.009000 +00:00","application/json","[{""tag"": {""color"": ""#00ff00"", ""name"": ""fragil""}}]","807","Board/e3b08aaa-664d-43e8-9ca7-1f1a49ea808c"
"8348e1f9-0115-4894-9426-cd24f91738f6","board.tag.added","4","2024-10-16 20:00:32.488000 +00:00","application/json","[{""tag"": {""color"": ""#ffe100"", ""name"": ""sperrig""}}]","1075","Board/aedd2098-da59-4bc9-9c34-f80c96db7c72"
"837d7cdb-9e58-4321-8e5d-74c2783c5a58","board.shipmentState.added","2","2024-10-16 19:54:38.089000 +00:00","application/json","[{""shipmentState"": ""progress""}]","1045","Board/204c755d-967b-4de7-a93f-b582ae4a06cc"
"837f3cd8-9edd-40ce-addc-73c8ad5c61a8","board.shipmentState.added","1","2024-11-23 11:45:04.189000 +00:00","application/json","[{""shipmentState"": ""prepare""}]","77650","Board/383330e1-5b3b-4413-978c-946cc8873c7a"
"83be83aa-d092-4d83-be8d-cda7113e01d6","shipment.state.set","1","2024-10-25 12:56:28.578000 +00:00","application/json","[""prepare""]","76762","Shipment/8266cbbd-b12a-428c-919b-2eec01cdb47b"
"83d04615-efa2-45ba-8842-67df2318c2b0","board.tag.added","5","2024-11-17 09:23:34.349000 +00:00","application/json","[{""tag"": {""color"": ""#00ff00"", ""name"": ""fragil""}}]","77239","Board/9ff004f1-a27f-4cb3-9725-49c47a69a783"
"83ddfdad-90ac-4eb7-abb2-2e8afd2a569f","shipment.state.set","1","2024-11-17 09:37:00.649000 +00:00","application/json","[""prepare""]","77250","Shipment/8a647d6c-689c-4c33-a6c8-6369648ec615"
"83e2b150-ccbf-4ac2-8fea-a7da64c1d152","board.shipment.moved","31","2024-10-25 12:54:55.976000 +00:00","application/json","[{""laneId"": ""2444b2b7-92bb-424a-af22-480a839de650"", ""position"": 2, ""shipmentId"": ""d5f928b4-cde8-4280-9775-8fb515a5b0a1""}]","76685","Board/2038e6fb-8d9d-41d4-9218-400c740bad9a"
"83e6e076-e6bf-451e-be5b-f301cfae0050","board.shipmentState.added","3","2024-10-16 19:53:59.031000 +00:00","application/json","[{""shipmentState"": ""done""}]","1032","Board/33027235-12a5-473e-9c41-d59981c881a0"
"84043431-198e-40ba-9cbe-5d2be7d4d8d9","board.tag.added","5","2024-10-09 11:53:19.781000 +00:00","application/json","[{""tag"": {""color"": ""#00ff00"", ""name"": ""fragil""}}]","6","Board/2038e6fb-8d9d-41d4-9218-400c740bad9a"
"842ce555-4e8a-499b-85a4-ab7ad68611d6","board.lane.added","6","2024-10-10 13:01:11.797000 +00:00","application/json","[{""column"": 0, ""lane"": {""id"": ""f2cd88ea-5a7b-40a2-83ab-5e705a739039"", ""name"": ""f2cd88ea"", ""shipmentState"": ""prepare"", ""shipments"": [], ""type"": ""Lane""}}]","550","Board/8dec8bc4-2406-4057-ab2c-201bb866ba72"
"843fa448-6b7b-4a79-a1bb-c70643442ff0","board.shipment.added","7","2024-11-28 20:11:18.629000 +00:00","application/json","[{""laneId"": ""b8b45c50-c19b-46fc-aec3-0677e34f3429"", ""position"": 0, ""shipment"": {""events"": [{""data"": [""prepare""], ""datacontenttype"": ""application/json"", ""entityversion"": 1, ""id"": ""689cab74-b362-4924-bee2-8230eddadb1a"", ""source"": ""https://raccoon.hirschengraben.io"", ""specversion"": ""1.0"", ""subject"": ""Shipment/e9926578-425f-488f-ae59-572dcdcc56e5"", ""time"": ""2024-11-28T20:11:18.626Z"", ""timestamp"": 0, ""type"": ""shipment.state.set""}, {""data"": [{""id"": ""60f0ed43-f2fd-465c-bb84-ce23002268ba"", ""jobs"": [], ""shipments"": [{""id"": ""e9926578-425f-488f-ae59-572dcdcc56e5"", ""parcels"": [], ""state"": ""prepare"", ""stops"": {}, ""tags"": [], ""timeWindow"": {""from"": ""2024-11-28T20:11:09.527662996Z"", ""to"": ""2024-11-28T20:11:09.527662996Z""}, ""type"": ""Shipment""}], ""type"": ""Order""}], ""datacontenttype"": ""application/json"", ""entityversion"": 2, ""id"": ""5197c869-cce5-409b-97d2-ed4fe84c6baf"", ""source"": ""https://raccoon.hirschengraben.io"", ""specversion"": ""1.0"", ""subject"": ""Shipment/e9926578-425f-488f-ae59-572dcdcc56e5"", ""time"": ""2024-11-28T20:11:18.628Z"", ""timestamp"": 0, ""type"": ""shipment.order.set""}], ""id"": ""e9926578-425f-488f-ae59-572dcdcc56e5"", ""order"": {""id"": ""60f0ed43-f2fd-465c-bb84-ce23002268ba"", ""jobs"": [], ""shipments"": [{""id"": ""e9926578-425f-488f-ae59-572dcdcc56e5"", ""parcels"": [], ""state"": ""prepare"", ""stops"": {}, ""tags"": [], ""timeWindow"": {""from"": ""2024-11-28T20:11:09.527662996Z"", ""to"": ""2024-11-28T20:11:09.527662996Z""}, ""type"": ""Shipment""}], ""type"": ""Order""}, ""parcels"": [], ""state"": ""prepare"", ""stops"": {}, ""tags"": [], ""timeWindow"": {""from"": ""2024-11-28T20:11:09.527662996Z"", ""to"": ""2024-11-28T20:11:09.527662996Z""}, ""type"": ""Shipment"", ""version"": 2}}]","77919","Board/dbc93110-a1cf-4e38-85d2-6a3ff7e63240"
"8477cfa4-0448-4900-ad9e-237d57f219c2","board.shipmentState.added","2","2024-11-26 09:00:23.199000 +00:00","application/json","[{""shipmentState"": ""progress""}]","77794","Board/bc63383e-6dcd-4e4d-add3-d4595d71fb4e"
"849cc9ea-6219-424e-aeac-135437aa38a5","shipment.created","0","2024-10-16 17:45:38.689000 +00:00","application/json","{""events"": [], ""id"": ""f104ddea-4d93-411d-8eab-58f3d54a0587"", ""parcels"": [], ""stops"": {}, ""tags"": [], ""timeWindow"": {""from"": ""2024-10-16T17:45:38.688720679Z"", ""to"": ""2024-10-16T17:45:38.688720679Z""}, ""type"": ""Shipment""}","768","Shipment/f104ddea-4d93-411d-8eab-58f3d54a0587"
"84bc7046-0fc4-49f0-8344-d4a6497d4b3a","board.tag.added","5","2024-11-23 10:54:22.110000 +00:00","application/json","[{""tag"": {""color"": ""#00ff00"", ""name"": ""fragil""}}]","77492","Board/5b9196a5-0c1a-4fea-8cad-6b9bbca9422d"
"84c6ff14-e724-408b-b0b4-3eb2359f382f","board.shipmentState.added","3","2024-10-16 20:52:24.086000 +00:00","application/json","[{""shipmentState"": ""done""}]","76490","Board/22520475-8c2d-4cae-947c-ad79d048857e"
"84f0b729-9644-4746-9640-bf390c0c0164","board.created","0","2024-10-10 13:03:35.436000 +00:00","application/json","{""date"": ""2024-10-10"", ""id"": ""30b2bb2e-7eb3-4994-91f8-13acef6a5c4d"", ""lanes"": [], ""name"": ""30b2bb2e"", ""shipmentStates"": [], ""tags"": [], ""type"": ""Board"", ""version"": 0}","622","Board/30b2bb2e-7eb3-4994-91f8-13acef6a5c4d"
"8508d6b0-45d4-434c-b64e-d6b3535bb71d","board.tag.added","5","2024-10-16 20:45:20.580000 +00:00","application/json","[{""tag"": {""color"": ""#00ff00"", ""name"": ""fragil""}}]","65323","Board/b00d97fe-e483-4c01-93c6-76264e9f9ed7"
"8518c04a-ee74-44d8-91c3-45e46e07ffdb","board.shipmentState.added","1","2024-11-17 09:25:39.697000 +00:00","application/json","[{""shipmentState"": ""prepare""}]","77301","Board/d943fbd0-1dda-4c29-9e38-08232f819022"
"8521c2e4-b06b-45e8-a58a-940457138cf4","board.created","0","2024-11-17 09:25:39.589000 +00:00","application/json","{""date"": ""2024-11-17"", ""events"": [], ""id"": ""d943fbd0-1dda-4c29-9e38-08232f819022"", ""lanes"": [], ""name"": ""d943fbd0"", ""shipmentStates"": [], ""tags"": [], ""type"": ""Board"", ""version"": 0}","77300","Board/d943fbd0-1dda-4c29-9e38-08232f819022"
"85373195-0a56-4f9f-8cf0-8c7c7e4ac0a1","board.created","0","2024-10-16 17:44:24.168000 +00:00","application/json","{""date"": ""2024-10-16"", ""id"": ""2f1cef23-4709-47da-89e7-e9aa503faa2b"", ""lanes"": [], ""name"": ""2f1cef23"", ""shipmentStates"": [], ""tags"": [], ""type"": ""Board"", ""version"": 0}","722","Board/2f1cef23-4709-47da-89e7-e9aa503faa2b"
"8554a0cf-6649-46aa-b407-3c3cc4abca37","shipment.order.set","3","2024-11-03 16:14:50.542000 +00:00","application/json","[{""customer"": {""name"": ""bazl""}, ""id"": ""08e22290-c1d7-4831-8489-af8ec735d5bc"", ""jobs"": [], ""shipments"": [{""id"": ""5abf6005-3380-47bf-9423-e9fd4ee2ecff"", ""parcels"": [], ""state"": ""prepare"", ""stops"": {}, ""tags"": [], ""timeWindow"": {""from"": ""2024-11-01T10:47:31.753049047Z"", ""to"": ""2024-11-01T10:47:31.753049047Z""}, ""type"": ""Shipment""}], ""type"": ""Order""}]","77032","Shipment/5abf6005-3380-47bf-9423-e9fd4ee2ecff"
"855af3d2-0939-4037-af2d-59a31e259fbe","shipment.stops.set","3","2024-10-16 17:45:19.351000 +00:00","application/json","[{""to"": {""address"": {""city"": """", ""id"": ""9478bd2e-6fcb-4444-a2cd-79a24a5a1bc2"", ""street"": """", ""type"": ""Address"", ""zip"": """"}, ""contact"": {""id"": ""5a47ae21-5fa7-4dd8-bd03-03d37ecf44bc"", ""name"": ""Jack Doe"", ""type"": ""Contact""}, ""id"": ""ebe1708b-f43f-41cc-9e42-d4927f7c2363"", ""timeWindow"": {""from"": ""2024-10-16T17:45:19.350714682Z"", ""to"": ""2024-10-16T17:45:19.350714682Z""}, ""type"": ""Stop""}}]","759","Shipment/8d691403-23d7-43e9-ac0e-877869addf13"
"856331b3-2497-4890-b608-773640859e84","board.shipment.added","83","2024-11-17 09:25:00.666000 +00:00","application/json","[{""laneId"": ""71b99b10-77fa-40a8-a7ab-106d3513d678"", ""shipment"": {""events"": [{""data"": [""prepare""], ""datacontenttype"": ""application/json"", ""entityversion"": 1, ""id"": ""fddaae72-395f-4dc9-aeef-fe30a29de659"", ""source"": ""https://raccoon.hirschengraben.io"", ""specversion"": ""1.0"", ""subject"": ""Shipment/544c8b75-45f6-439f-a935-0b5bd2830a99"", ""time"": ""2024-11-17T09:25:00.665Z"", ""timestamp"": 0, ""type"": ""shipment.state.set""}], ""id"": ""544c8b75-45f6-439f-a935-0b5bd2830a99"", ""parcels"": [{""dimensions"": {""depth"": 0.878, ""height"": 0.377, ""width"": 0.722}, ""id"": ""fc60c8f8-90a0-48ef-abd1-6937a61f0b3d"", ""name"": ""big blue box"", ""type"": ""Parcel"", ""weight"": 11}], ""state"": ""prepare"", ""stops"": {""from"": {""contact"": {""id"": ""c7af475c-b5cd-462e-b3ad-a8597aaf4172"", ""name"": ""Leo Bucher"", ""type"": ""Contact""}, ""id"": ""4297e3d8-4017-4318-9cf5-53c3de81c6dd"", ""type"": ""Stop""}, ""to"": {""contact"": {""id"": ""e4a4aacb-5f33-4b6a-85cb-5ec1978e10c1"", ""name"": ""Johanna Zehnder"", ""type"": ""Contact""}, ""id"": ""75c3f97d-6ffe-4aaf-99d9-8d3941a5de8b"", ""type"": ""Stop""}}, ""tags"": [{""color"": ""#ffe100"", ""name"": ""sperrig""}], ""timeWindow"": {""from"": ""2024-11-17T11:20:00.583Z"", ""to"": ""2024-11-17T12:00:00.583Z""}, ""type"": ""Shipment"", ""version"": 1}}]","77215","Board/2038e6fb-8d9d-41d4-9218-400c740bad9a"
"85678b26-7772-4ed9-bf9f-590ba115efa8","shipment.parcel.added","4","2024-10-25 12:51:56.049000 +00:00","application/json","[{""dimensions"": {""depth"": 1, ""height"": 1, ""width"": 1}, ""id"": ""761823a5-d883-457f-83d6-4b904eb6e30e"", ""type"": ""Parcel"", ""weight"": 0}]","76653","Shipment/aa6f43db-18bd-4115-9934-e21b382ebca3"
"858f0327-9833-4d0a-97c1-64ab9d37121f","shipment.created","0","2024-10-16 17:56:02.968000 +00:00","application/json","{""events"": [], ""id"": ""5d5da20a-064e-4128-9b3b-43d1e475eebe"", ""parcels"": [], ""stops"": {}, ""tags"": [], ""timeWindow"": {""from"": ""2024-10-16T17:56:02.96634493Z"", ""to"": ""2024-10-16T17:56:02.96634493Z""}, ""type"": ""Shipment""}","861","Shipment/5d5da20a-064e-4128-9b3b-43d1e475eebe"
"85ace4d1-2306-4665-b097-f26c36492004","board.shipment.added","7","2024-10-16 20:05:40.705000 +00:00","application/json","[{""laneId"": ""9ee0fdfb-4fcc-47f2-80da-9cf00809c3ca"", ""position"": 0, ""shipment"": {""events"": [{""data"": [""prepare""], ""datacontenttype"": ""application/json"", ""entityversion"": 1, ""id"": ""944907e4-6c7f-42ac-859a-12898d999eda"", ""source"": ""https://raccoon.hirschengraben.io"", ""specversion"": ""1.0"", ""subject"": ""Shipment/ef4d64fd-095a-4e3a-babc-ff8afcb99015"", ""time"": ""2024-10-16T20:05:40.704Z"", ""timestamp"": 0, ""type"": ""shipment.state.set""}, {""data"": [{""customer"": {""name"": ""Jane Doe""}, ""id"": ""c4918398-5c7f-44b4-a023-a88e92f854a1"", ""jobs"": [], ""shipments"": [], ""type"": ""Order""}], ""datacontenttype"": ""application/json"", ""entityversion"": 2, ""id"": ""0c52ac01-fad4-4662-9fed-e2d74e700cdd"", ""source"": ""https://raccoon.hirschengraben.io"", ""specversion"": ""1.0"", ""subject"": ""Shipment/ef4d64fd-095a-4e3a-babc-ff8afcb99015"", ""time"": ""2024-10-16T20:05:40.704Z"", ""timestamp"": 0, ""type"": ""shipment.order.set""}], ""id"": ""ef4d64fd-095a-4e3a-babc-ff8afcb99015"", ""order"": {""customer"": {""name"": ""Jane Doe""}, ""id"": ""c4918398-5c7f-44b4-a023-a88e92f854a1"", ""jobs"": [], ""shipments"": [], ""type"": ""Order""}, ""parcels"": [], ""state"": ""prepare"", ""stops"": {}, ""tags"": [], ""timeWindow"": {""from"": ""2024-10-16T20:05:40.619127602Z"", ""to"": ""2024-10-16T20:05:40.619127602Z""}, ""type"": ""Shipment""}}]","1214","Board/9450e900-abf0-48d4-b34b-4467f21f37b6"
"85c5bdfb-21eb-44c3-be7d-e5cf424f9750","shipment.state.set","1","2024-10-09 11:53:27.562000 +00:00","application/json","[""prepare""]","14","Shipment/1095a202-dd56-443d-841f-984aa0f5ce02"
"85c6d127-949e-4c98-ad01-a91edb406457","shipment.state.set","1","2024-11-28 20:11:46.299000 +00:00","application/json","[""prepare""]","77967","Shipment/c7d593e4-859c-4c2e-ae54-fd0acfaf24ac"
"85d2ea9b-84c9-40d1-8bb8-f8adceee5ac4","shipment.timeWindow.set","69","2024-10-26 15:32:30.138000 +00:00","application/json","[{""from"": ""2024-10-25T23:24:17.362Z"", ""to"": ""2024-10-26T15:24:17.362257281Z""}]","76880","Shipment/c1bd5175-6f3d-432a-8fe8-a01581c3a036"
"860caa71-3208-4db3-a500-884c1dbc5f3c","board.shipment.moved","67","2024-11-03 16:05:34.746000 +00:00","application/json","[{""laneId"": ""a28453e3-9aa4-4099-a461-71d5689c28a7"", ""position"": 1, ""shipmentId"": ""54ec71c6-547c-4993-98aa-17e062b08aea""}]","77036","Board/2038e6fb-8d9d-41d4-9218-400c740bad9a"
"864a5d6f-95a9-4c1c-b73a-2690b7c4edec","board.shipmentState.added","3","2024-11-17 09:25:15.261000 +00:00","application/json","[{""shipmentState"": ""done""}]","77290","Board/a7cf93b2-a53b-48c4-8971-42b95785cb92"
"8653f2f1-c842-4276-ab40-b12d40023673","board.shipment.moved","41","2024-11-01 10:09:43.189000 +00:00","application/json","[{""laneId"": ""6df8a7b2-ef71-44e3-a98b-cab93211bd30"", ""position"": 0, ""shipmentId"": ""fa5be0d1-eac0-4204-a00e-a9b0b07e596f""}]","76932","Board/2038e6fb-8d9d-41d4-9218-400c740bad9a"
"867734cc-69eb-4ed6-8c1b-12faf4000d54","shipment.price.set","3","2024-10-25 12:51:49.528000 +00:00","application/json","[10]","76652","Shipment/aa6f43db-18bd-4115-9934-e21b382ebca3"
"8680023b-a83a-429d-92de-db3d1c2592d0","shipment.parcel.added","3","2024-11-17 09:23:44.299000 +00:00","application/json","[{""dimensions"": {""depth"": 0.5, ""height"": 20, ""width"": 30}, ""id"": ""dd701d04-d574-4a86-8c27-47209e47bcd6"", ""type"": ""Parcel"", ""weight"": 1}]","77245","Shipment/dd678b15-d35e-485e-ab18-9e4ae848897e"
"86875fb7-de01-4188-82cf-722a945b2d64","board.shipmentState.added","1","2024-10-16 20:53:58.761000 +00:00","application/json","[{""shipmentState"": ""prepare""}]","76502","Board/71fbd897-5e36-4f78-8ec6-bd6968865890"
"86ce364b-1ce2-4959-95fc-5e01541b28db","shipment.state.set","1","2024-11-03 14:42:30.906000 +00:00","application/json","[""prepare""]","532","Shipment/27febb17-0bda-40e5-9539-8c63616bfaef"
"86e99032-4da6-4abc-bf6c-15af8cd54cd8","board.lane.added","6","2024-11-23 11:46:42.203000 +00:00","application/json","[{""column"": 0, ""lane"": {""id"": ""7cac8c80-d71b-47e1-ab5a-c4493b3192b8"", ""name"": ""7cac8c80"", ""shipmentState"": ""prepare"", ""shipments"": [], ""type"": ""Lane""}}]","77707","Board/2f8e0eba-275b-450b-8c6a-e3668fbde9b7"
"86f9bffe-51b8-453f-ae23-3de26aea5875","shipment.parcel.added","3","2024-11-28 20:11:17.385000 +00:00","application/json","[{""dimensions"": {""depth"": 0.5, ""height"": 20, ""width"": 30}, ""id"": ""a6ef1a7e-90e6-4351-9396-df48fcb1344f"", ""type"": ""Parcel"", ""weight"": 1}]","77920","Shipment/3a090b52-7dd1-4b80-b973-54bb26fd44d2"
"8705ffa6-ed4f-45c0-ab66-fbd33e6af519","board.shipment.added","9","2024-10-09 11:53:27.572000 +00:00","application/json","[{""laneId"": ""92c7ea8f-b495-43ba-a733-dbdee807587d"", ""position"": 0, ""shipment"": {""events"": [{""data"": [""prepare""], ""datacontenttype"": ""application/json"", ""entityversion"": 1, ""id"": ""85c5bdfb-21eb-44c3-be7d-e5cf424f9750"", ""source"": ""https://raccoon.hirschengraben.io"", ""specversion"": ""1.0"", ""subject"": ""Shipment/1095a202-dd56-443d-841f-984aa0f5ce02"", ""time"": ""2024-10-09T11:53:27.562Z"", ""timestamp"": 0, ""type"": ""shipment.state.set""}, {""data"": [{""customer"": {""name"": ""Jane Doe""}, ""id"": ""b652be62-31db-4c67-8e77-8e970154c16d"", ""jobs"": [], ""shipments"": [], ""type"": ""Order""}], ""datacontenttype"": ""application/json"", ""entityversion"": 2, ""id"": ""6a20a17b-2213-4da1-ad91-d28cc413e4f3"", ""source"": ""https://raccoon.hirschengraben.io"", ""specversion"": ""1.0"", ""subject"": ""Shipment/1095a202-dd56-443d-841f-984aa0f5ce02"", ""time"": ""2024-10-09T11:53:27.571Z"", ""timestamp"": 0, ""type"": ""shipment.order.set""}], ""id"": ""1095a202-dd56-443d-841f-984aa0f5ce02"", ""order"": {""customer"": {""name"": ""Jane Doe""}, ""id"": ""b652be62-31db-4c67-8e77-8e970154c16d"", ""jobs"": [], ""shipments"": [], ""type"": ""Order""}, ""parcels"": [], ""state"": ""prepare"", ""stops"": {}, ""tags"": [], ""timeWindow"": {""from"": ""2024-10-09T11:53:27.457805782Z"", ""to"": ""2024-10-09T11:53:27.457805782Z""}, ""type"": ""Shipment""}}]","16","Board/2038e6fb-8d9d-41d4-9218-400c740bad9a"
